datetime,air_temp,dni,ghi,t_out,rh_out,dew_point,wind_s,lat,long,time_zone
2023-01-01 00:00:00,10.0,0.0,0.0,10.3,87.56217972353275,8.3,1.8,37.978,-122.0311,America/Los_Angeles
2023-01-01 00:15:00,10.0,0.0,0.0,10.3,87.56217972353275,8.3,1.8,37.978,-122.0311,America/Los_Angeles
2023-01-01 00:30:00,10.0,0.0,0.0,10.3,87.56217972353275,8.3,1.8,37.978,-122.0311,America/Los_Angeles
2023-01-01 00:45:00,10.0,0.0,0.0,10.3,87.56217972353275,8.3,1.8,37.978,-122.0311,America/Los_Angeles
2023-01-01 01:00:00,10.0,0.0,0.0,9.4,86.28993197630354,7.2,1.5,37.978,-122.0311,America/Los_Angeles
2023-01-01 01:15:00,9.0,0.0,0.0,9.4,86.28993197630354,7.2,1.5,37.978,-122.0311,America/Los_Angeles
2023-01-01 01:30:00,9.0,0.0,0.0,9.4,86.28993197630354,7.2,1.5,37.978,-122.0311,America/Los_Angeles
2023-01-01 01:45:00,9.0,0.0,0.0,9.4,86.28993197630354,7.2,1.5,37.978,-122.0311,America/Los_Angeles
2023-01-01 02:00:00,9.0,0.0,0.0,7.8,96.03750892089798,7.2,0.0,37.978,-122.0311,America/Los_Angeles
2023-01-01 02:15:00,9.0,0.0,0.0,7.8,96.03750892089798,7.2,0.0,37.978,-122.0311,America/Los_Angeles
2023-01-01 02:30:00,9.0,0.0,0.0,7.8,96.03750892089798,7.2,0.0,37.978,-122.0311,America/Los_Angeles
2023-01-01 02:45:00,9.0,0.0,0.0,7.8,96.03750892089798,7.2,0.0,37.978,-122.0311,America/Los_Angeles
2023-01-01 03:00:00,8.0,0.0,0.0,8.3,89.77498861210576,6.7,0.0,37.978,-122.0311,America/Los_Angeles
2023-01-01 03:15:00,8.0,0.0,0.0,8.3,89.77498861210576,6.7,0.0,37.978,-122.0311,America/Los_Angeles
2023-01-01 03:30:00,8.0,0.0,0.0,8.3,89.77498861210576,6.7,0.0,37.978,-122.0311,America/Los_Angeles
2023-01-01 03:45:00,8.0,0.0,0.0,8.3,89.77498861210576,6.7,0.0,37.978,-122.0311,America/Los_Angeles
2023-01-01 04:00:00,8.0,0.0,0.0,8.9,80.00646214590232,5.6,1.5,37.978,-122.0311,America/Los_Angeles
2023-01-01 04:15:00,8.0,0.0,0.0,8.9,80.00646214590232,5.6,1.5,37.978,-122.0311,America/Los_Angeles
2023-01-01 04:30:00,8.0,0.0,0.0,8.9,80.00646214590232,5.6,1.5,37.978,-122.0311,America/Los_Angeles
2023-01-01 04:45:00,8.0,0.0,0.0,8.9,80.00646214590232,5.6,1.5,37.978,-122.0311,America/Los_Angeles
2023-01-01 05:00:00,8.0,0.0,0.0,8.9,80.00646214590232,5.6,3.1,37.978,-122.0311,America/Los_Angeles
2023-01-01 05:15:00,8.0,0.0,0.0,8.9,80.00646214590232,5.6,3.1,37.978,-122.0311,America/Los_Angeles
2023-01-01 05:30:00,8.0,0.0,0.0,8.9,80.00646214590232,5.6,3.1,37.978,-122.0311,America/Los_Angeles
2023-01-01 05:45:00,8.0,0.0,0.0,8.9,80.00646214590232,5.6,3.1,37.978,-122.0311,America/Los_Angeles
2023-01-01 06:00:00,8.0,0.0,0.0,7.8,79.30565435884664,4.4,3.6,37.978,-122.0311,America/Los_Angeles
2023-01-01 06:15:00,8.0,0.0,0.0,7.8,79.30565435884664,4.4,3.6,37.978,-122.0311,America/Los_Angeles
2023-01-01 06:30:00,8.0,0.0,0.0,7.8,79.30565435884664,4.4,3.6,37.978,-122.0311,America/Los_Angeles
2023-01-01 06:45:00,8.0,0.0,0.0,7.8,79.30565435884664,4.4,3.6,37.978,-122.0311,America/Los_Angeles
2023-01-01 07:00:00,8.0,0.0,0.0,6.1,88.994097058372,4.4,2.1,37.978,-122.0311,America/Los_Angeles
2023-01-01 07:15:00,8.0,0.0,0.0,6.1,88.994097058372,4.4,2.1,37.978,-122.0311,America/Los_Angeles
2023-01-01 07:30:00,8.0,78.0,14.0,6.1,88.994097058372,4.4,2.1,37.978,-122.0311,America/Los_Angeles
2023-01-01 07:45:00,8.0,335.0,47.0,6.1,88.994097058372,4.4,2.1,37.978,-122.0311,America/Los_Angeles
2023-01-01 08:00:00,8.0,544.0,86.0,8.3,83.28740523281827,5.6,2.1,37.978,-122.0311,America/Los_Angeles
2023-01-01 08:15:00,9.0,630.0,127.0,8.3,83.28740523281827,5.6,2.1,37.978,-122.0311,America/Los_Angeles
2023-01-01 08:30:00,9.0,696.0,168.0,8.3,83.28740523281827,5.6,2.1,37.978,-122.0311,America/Los_Angeles
2023-01-01 08:45:00,10.0,747.0,210.0,8.3,83.28740523281827,5.6,2.1,37.978,-122.0311,America/Los_Angeles
2023-01-01 09:00:00,10.0,788.0,250.0,11.1,66.33975334531425,5.0,0.0,37.978,-122.0311,America/Los_Angeles
2023-01-01 09:15:00,11.0,821.0,288.0,11.1,66.33975334531425,5.0,0.0,37.978,-122.0311,America/Los_Angeles
2023-01-01 09:30:00,11.0,846.0,324.0,11.1,66.33975334531425,5.0,0.0,37.978,-122.0311,America/Los_Angeles
2023-01-01 09:45:00,12.0,863.0,358.0,11.1,66.33975334531425,5.0,0.0,37.978,-122.0311,America/Los_Angeles
2023-01-01 10:00:00,12.0,878.0,388.0,13.9,49.07507250373152,3.3,3.6,37.978,-122.0311,America/Los_Angeles
2023-01-01 10:15:00,12.0,889.0,416.0,13.9,49.07507250373152,3.3,3.6,37.978,-122.0311,America/Los_Angeles
2023-01-01 10:30:00,13.0,900.0,441.0,13.9,49.07507250373152,3.3,3.6,37.978,-122.0311,America/Los_Angeles
2023-01-01 10:45:00,13.0,911.0,463.0,13.9,49.07507250373152,3.3,3.6,37.978,-122.0311,America/Los_Angeles
2023-01-01 11:00:00,14.0,920.0,481.0,14.4,47.51178024453797,3.3,4.6,37.978,-122.0311,America/Los_Angeles
2023-01-01 11:15:00,14.0,927.0,495.0,14.4,47.51178024453797,3.3,4.6,37.978,-122.0311,America/Los_Angeles
2023-01-01 11:30:00,14.0,932.0,506.0,14.4,47.51178024453797,3.3,4.6,37.978,-122.0311,America/Los_Angeles
2023-01-01 11:45:00,14.0,935.0,514.0,14.4,47.51178024453797,3.3,4.6,37.978,-122.0311,America/Los_Angeles
2023-01-01 12:00:00,15.0,937.0,517.0,15.6,42.45528196045946,2.8,4.6,37.978,-122.0311,America/Los_Angeles
2023-01-01 12:15:00,15.0,937.0,516.0,15.6,42.45528196045946,2.8,4.6,37.978,-122.0311,America/Los_Angeles
2023-01-01 12:30:00,15.0,934.0,512.0,15.6,42.45528196045946,2.8,4.6,37.978,-122.0311,America/Los_Angeles
2023-01-01 12:45:00,15.0,926.0,503.0,15.6,42.45528196045946,2.8,4.6,37.978,-122.0311,America/Los_Angeles
2023-01-01 13:00:00,16.0,916.0,490.0,16.7,35.05634703241023,1.1,5.7,37.978,-122.0311,America/Los_Angeles
2023-01-01 13:15:00,16.0,904.0,473.0,16.7,35.05634703241023,1.1,5.7,37.978,-122.0311,America/Los_Angeles
2023-01-01 13:30:00,16.0,892.0,453.0,16.7,35.05634703241023,1.1,5.7,37.978,-122.0311,America/Los_Angeles
2023-01-01 13:45:00,16.0,879.0,430.0,16.7,35.05634703241023,1.1,5.7,37.978,-122.0311,America/Los_Angeles
2023-01-01 14:00:00,17.0,865.0,404.0,16.7,36.59521500419777,1.7,5.1,37.978,-122.0311,America/Los_Angeles
2023-01-01 14:15:00,17.0,847.0,375.0,16.7,36.59521500419777,1.7,5.1,37.978,-122.0311,America/Los_Angeles
2023-01-01 14:30:00,17.0,826.0,343.0,16.7,36.59521500419777,1.7,5.1,37.978,-122.0311,America/Los_Angeles
2023-01-01 14:45:00,17.0,801.0,308.0,16.7,36.59521500419777,1.7,5.1,37.978,-122.0311,America/Los_Angeles
2023-01-01 15:00:00,17.0,770.0,271.0,15.6,40.68871536128621,2.2,3.6,37.978,-122.0311,America/Los_Angeles
2023-01-01 15:15:00,16.0,731.0,232.0,15.6,40.68871536128621,2.2,3.6,37.978,-122.0311,America/Los_Angeles
2023-01-01 15:30:00,16.0,683.0,191.0,15.6,40.68871536128621,2.2,3.6,37.978,-122.0311,America/Los_Angeles
2023-01-01 15:45:00,16.0,623.0,150.0,15.6,40.68871536128621,2.2,3.6,37.978,-122.0311,America/Los_Angeles
2023-01-01 16:00:00,15.0,547.0,110.0,13.9,37.13842248822306,-0.6,4.6,37.978,-122.0311,America/Los_Angeles
2023-01-01 16:15:00,15.0,435.0,70.0,13.9,37.13842248822306,-0.6,4.6,37.978,-122.0311,America/Los_Angeles
2023-01-01 16:30:00,14.0,180.0,33.0,13.9,37.13842248822306,-0.6,4.6,37.978,-122.0311,America/Los_Angeles
2023-01-01 16:45:00,14.0,18.0,5.0,13.9,37.13842248822306,-0.6,4.6,37.978,-122.0311,America/Los_Angeles
2023-01-01 17:00:00,13.0,0.0,0.0,12.2,43.35258284387128,0.0,4.1,37.978,-122.0311,America/Los_Angeles
2023-01-01 17:15:00,13.0,0.0,0.0,12.2,43.35258284387128,0.0,4.1,37.978,-122.0311,America/Los_Angeles
2023-01-01 17:30:00,13.0,0.0,0.0,12.2,43.35258284387128,0.0,4.1,37.978,-122.0311,America/Los_Angeles
2023-01-01 17:45:00,13.0,0.0,0.0,12.2,43.35258284387128,0.0,4.1,37.978,-122.0311,America/Los_Angeles
2023-01-01 18:00:00,12.0,0.0,0.0,10.6,50.31428033140647,0.6,0.0,37.978,-122.0311,America/Los_Angeles
2023-01-01 18:15:00,12.0,0.0,0.0,10.6,50.31428033140647,0.6,0.0,37.978,-122.0311,America/Los_Angeles
2023-01-01 18:30:00,11.0,0.0,0.0,10.6,50.31428033140647,0.6,0.0,37.978,-122.0311,America/Los_Angeles
2023-01-01 18:45:00,10.0,0.0,0.0,10.6,50.31428033140647,0.6,0.0,37.978,-122.0311,America/Los_Angeles
2023-01-01 19:00:00,10.0,0.0,0.0,10.6,44.49695963406769,-1.1,0.0,37.978,-122.0311,America/Los_Angeles
2023-01-01 19:15:00,10.0,0.0,0.0,10.6,44.49695963406769,-1.1,0.0,37.978,-122.0311,America/Los_Angeles
2023-01-01 19:30:00,9.0,0.0,0.0,10.6,44.49695963406769,-1.1,0.0,37.978,-122.0311,America/Los_Angeles
2023-01-01 19:45:00,9.0,0.0,0.0,10.6,44.49695963406769,-1.1,0.0,37.978,-122.0311,America/Los_Angeles
2023-01-01 20:00:00,9.0,0.0,0.0,7.8,62.90674165417186,1.1,2.1,37.978,-122.0311,America/Los_Angeles
2023-01-01 20:15:00,9.0,0.0,0.0,7.8,62.90674165417186,1.1,2.1,37.978,-122.0311,America/Los_Angeles
2023-01-01 20:30:00,9.0,0.0,0.0,7.8,62.90674165417186,1.1,2.1,37.978,-122.0311,America/Los_Angeles
2023-01-01 20:45:00,8.0,0.0,0.0,7.8,62.90674165417186,1.1,2.1,37.978,-122.0311,America/Los_Angeles
2023-01-01 21:00:00,8.0,0.0,0.0,6.7,70.73112468904054,1.7,3.1,37.978,-122.0311,America/Los_Angeles
2023-01-01 21:15:00,8.0,0.0,0.0,6.7,70.73112468904054,1.7,3.1,37.978,-122.0311,America/Los_Angeles
2023-01-01 21:30:00,8.0,0.0,0.0,6.7,70.73112468904054,1.7,3.1,37.978,-122.0311,America/Los_Angeles
2023-01-01 21:45:00,8.0,0.0,0.0,6.7,70.73112468904054,1.7,3.1,37.978,-122.0311,America/Los_Angeles
2023-01-01 22:00:00,8.0,0.0,0.0,5.6,76.25264105032196,1.7,2.1,37.978,-122.0311,America/Los_Angeles
2023-01-01 22:15:00,8.0,0.0,0.0,5.6,76.25264105032196,1.7,2.1,37.978,-122.0311,America/Los_Angeles
2023-01-01 22:30:00,8.0,0.0,0.0,5.6,76.25264105032196,1.7,2.1,37.978,-122.0311,America/Los_Angeles
2023-01-01 22:45:00,8.0,0.0,0.0,5.6,76.25264105032196,1.7,2.1,37.978,-122.0311,America/Los_Angeles
2023-01-01 23:00:00,8.0,0.0,0.0,6.1,73.68624099501271,1.7,0.0,37.978,-122.0311,America/Los_Angeles
2023-01-01 23:15:00,8.0,0.0,0.0,6.1,73.68624099501271,1.7,0.0,37.978,-122.0311,America/Los_Angeles
2023-01-01 23:30:00,9.0,0.0,0.0,6.1,73.68624099501271,1.7,0.0,37.978,-122.0311,America/Los_Angeles
2023-01-01 23:45:00,9.0,0.0,0.0,6.1,73.68624099501271,1.7,0.0,37.978,-122.0311,America/Los_Angeles
2023-01-02 00:00:00,10.0,0.0,0.0,6.7,67.7826319738978,1.1,2.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 00:15:00,10.0,0.0,0.0,6.7,67.7826319738978,1.1,2.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 00:30:00,10.0,0.0,0.0,6.7,67.7826319738978,1.1,2.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 00:45:00,9.0,0.0,0.0,6.7,67.7826319738978,1.1,2.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 01:00:00,9.0,0.0,0.0,4.4,82.82220808751684,1.7,2.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 01:15:00,9.0,0.0,0.0,4.4,82.82220808751684,1.7,2.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 01:30:00,8.0,0.0,0.0,4.4,82.82220808751684,1.7,2.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 01:45:00,8.0,0.0,0.0,4.4,82.82220808751684,1.7,2.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 02:00:00,7.0,0.0,0.0,5.0,79.46282705498791,1.7,4.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 02:15:00,7.0,0.0,0.0,5.0,79.46282705498791,1.7,4.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 02:30:00,7.0,0.0,0.0,5.0,79.46282705498791,1.7,4.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 02:45:00,7.0,0.0,0.0,5.0,79.46282705498791,1.7,4.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 03:00:00,7.0,0.0,0.0,5.0,79.46282705498791,1.7,1.5,37.978,-122.0311,America/Los_Angeles
2023-01-02 03:15:00,7.0,0.0,0.0,5.0,79.46282705498791,1.7,1.5,37.978,-122.0311,America/Los_Angeles
2023-01-02 03:30:00,7.0,0.0,0.0,5.0,79.46282705498791,1.7,1.5,37.978,-122.0311,America/Los_Angeles
2023-01-02 03:45:00,7.0,0.0,0.0,5.0,79.46282705498791,1.7,1.5,37.978,-122.0311,America/Los_Angeles
2023-01-02 04:00:00,6.0,0.0,0.0,5.6,73.07701202629224,1.1,2.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 04:15:00,6.0,0.0,0.0,5.6,73.07701202629224,1.1,2.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 04:30:00,6.0,0.0,0.0,5.6,73.07701202629224,1.1,2.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 04:45:00,6.0,0.0,0.0,5.6,73.07701202629224,1.1,2.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 05:00:00,6.0,0.0,0.0,5.6,73.07701202629224,1.1,2.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 05:15:00,6.0,0.0,0.0,5.6,73.07701202629224,1.1,2.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 05:30:00,6.0,0.0,0.0,5.6,73.07701202629224,1.1,2.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 05:45:00,6.0,0.0,0.0,5.6,73.07701202629224,1.1,2.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 06:00:00,6.0,0.0,0.0,5.6,76.25264105032196,1.7,1.5,37.978,-122.0311,America/Los_Angeles
2023-01-02 06:15:00,6.0,0.0,0.0,5.6,76.25264105032196,1.7,1.5,37.978,-122.0311,America/Los_Angeles
2023-01-02 06:30:00,6.0,0.0,0.0,5.6,76.25264105032196,1.7,1.5,37.978,-122.0311,America/Los_Angeles
2023-01-02 06:45:00,6.0,0.0,0.0,5.6,76.25264105032196,1.7,1.5,37.978,-122.0311,America/Los_Angeles
2023-01-02 07:00:00,6.0,0.0,0.0,6.1,70.61616100976107,1.1,4.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 07:15:00,6.0,0.0,0.0,6.1,70.61616100976107,1.1,4.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 07:30:00,6.0,0.0,9.0,6.1,70.61616100976107,1.1,4.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 07:45:00,7.0,0.0,27.0,6.1,70.61616100976107,1.1,4.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 08:00:00,7.0,0.0,46.0,6.7,70.73112468904054,1.7,2.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 08:15:00,7.0,0.0,54.0,6.7,70.73112468904054,1.7,2.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 08:30:00,7.0,0.0,64.0,6.7,70.73112468904054,1.7,2.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 08:45:00,7.0,0.0,78.0,6.7,70.73112468904054,1.7,2.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 09:00:00,7.0,0.0,76.0,7.8,65.64586697600234,1.7,2.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 09:15:00,8.0,0.0,89.0,7.8,65.64586697600234,1.7,2.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 09:30:00,8.0,0.0,62.0,7.8,65.64586697600234,1.7,2.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 09:45:00,8.0,0.0,93.0,7.8,65.64586697600234,1.7,2.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 10:00:00,8.0,0.0,147.0,8.3,68.58884295029924,2.8,3.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 10:15:00,9.0,0.0,178.0,8.3,68.58884295029924,2.8,3.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 10:30:00,9.0,0.0,136.0,8.3,68.58884295029924,2.8,3.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 10:45:00,10.0,0.0,57.0,8.3,68.58884295029924,2.8,3.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 11:00:00,10.0,0.0,111.0,8.9,71.14515692324511,3.9,1.5,37.978,-122.0311,America/Los_Angeles
2023-01-02 11:15:00,10.0,0.0,55.0,8.9,71.14515692324511,3.9,1.5,37.978,-122.0311,America/Los_Angeles
2023-01-02 11:30:00,10.0,0.0,38.0,8.9,71.14515692324511,3.9,1.5,37.978,-122.0311,America/Los_Angeles
2023-01-02 11:45:00,10.0,0.0,95.0,8.9,71.14515692324511,3.9,1.5,37.978,-122.0311,America/Los_Angeles
2023-01-02 12:00:00,10.0,0.0,165.0,8.3,76.68139352415974,4.4,2.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 12:15:00,10.0,0.0,225.0,8.3,76.68139352415974,4.4,2.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 12:30:00,10.0,0.0,226.0,8.3,76.68139352415974,4.4,2.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 12:45:00,10.0,0.0,114.0,8.3,76.68139352415974,4.4,2.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 13:00:00,10.0,0.0,61.0,8.9,73.65753568913728,4.4,3.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 13:15:00,10.0,0.0,85.0,8.9,73.65753568913728,4.4,3.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 13:30:00,10.0,0.0,120.0,8.9,73.65753568913728,4.4,3.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 13:45:00,10.0,0.0,64.0,8.9,73.65753568913728,4.4,3.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 14:00:00,10.0,0.0,62.0,8.3,79.92469825269929,5.0,3.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 14:15:00,10.0,0.0,152.0,8.3,79.92469825269929,5.0,3.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 14:30:00,9.0,0.0,149.0,8.3,79.92469825269929,5.0,3.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 14:45:00,9.0,0.0,100.0,8.3,79.92469825269929,5.0,3.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 15:00:00,9.0,0.0,104.0,7.8,86.13468063384016,5.6,2.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 15:15:00,9.0,0.0,47.0,7.8,86.13468063384016,5.6,2.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 15:30:00,9.0,0.0,43.0,7.8,86.13468063384016,5.6,2.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 15:45:00,9.0,0.0,46.0,7.8,86.13468063384016,5.6,2.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 16:00:00,9.0,0.0,40.0,7.2,92.80950947686792,6.1,3.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 16:15:00,9.0,0.0,20.0,7.2,92.80950947686792,6.1,3.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 16:30:00,9.0,7.0,22.0,7.2,92.80950947686792,6.1,3.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 16:45:00,9.0,0.0,3.0,7.2,92.80950947686792,6.1,3.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 17:00:00,9.0,0.0,0.0,7.2,89.69355948298085,5.6,4.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 17:15:00,9.0,0.0,0.0,7.2,89.69355948298085,5.6,4.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 17:30:00,9.0,0.0,0.0,7.2,89.69355948298085,5.6,4.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 17:45:00,9.0,0.0,0.0,7.2,89.69355948298085,5.6,4.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 18:00:00,9.0,0.0,0.0,6.85,94.71956014030744,6.05,5.95,37.978,-122.0311,America/Los_Angeles
2023-01-02 18:15:00,9.0,0.0,0.0,6.85,94.71956014030744,6.05,5.95,37.978,-122.0311,America/Los_Angeles
2023-01-02 18:30:00,9.0,0.0,0.0,6.85,94.71956014030744,6.05,5.95,37.978,-122.0311,America/Los_Angeles
2023-01-02 18:45:00,8.0,0.0,0.0,6.85,94.71956014030744,6.05,5.95,37.978,-122.0311,America/Los_Angeles
2023-01-02 19:00:00,9.0,0.0,0.0,7.5,87.73399346116744,5.55,4.9,37.978,-122.0311,America/Los_Angeles
2023-01-02 19:15:00,9.0,0.0,0.0,7.5,87.73399346116744,5.55,4.9,37.978,-122.0311,America/Los_Angeles
2023-01-02 19:30:00,9.0,0.0,0.0,7.5,87.73399346116744,5.55,4.9,37.978,-122.0311,America/Los_Angeles
2023-01-02 19:45:00,9.0,0.0,0.0,7.5,87.73399346116744,5.55,4.9,37.978,-122.0311,America/Los_Angeles
2023-01-02 20:00:00,9.0,0.0,0.0,7.8,86.13468063384016,5.6,5.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 20:15:00,9.0,0.0,0.0,7.8,86.13468063384016,5.6,5.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 20:30:00,9.0,0.0,0.0,7.8,86.13468063384016,5.6,5.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 20:45:00,9.0,0.0,0.0,7.8,86.13468063384016,5.6,5.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 21:00:00,9.0,0.0,0.0,7.8,86.13468063384016,5.6,1.5,37.978,-122.0311,America/Los_Angeles
2023-01-02 21:15:00,9.0,0.0,0.0,7.8,86.13468063384016,5.6,1.5,37.978,-122.0311,America/Los_Angeles
2023-01-02 21:30:00,9.0,0.0,0.0,7.8,86.13468063384016,5.6,1.5,37.978,-122.0311,America/Los_Angeles
2023-01-02 21:45:00,9.0,0.0,0.0,7.8,86.13468063384016,5.6,1.5,37.978,-122.0311,America/Los_Angeles
2023-01-02 22:00:00,9.0,0.0,0.0,7.8,86.13468063384016,5.6,3.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 22:15:00,9.0,0.0,0.0,7.8,86.13468063384016,5.6,3.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 22:30:00,9.0,0.0,0.0,7.8,86.13468063384016,5.6,3.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 22:45:00,8.0,0.0,0.0,7.8,86.13468063384016,5.6,3.6,37.978,-122.0311,America/Los_Angeles
2023-01-02 23:00:00,8.0,0.0,0.0,7.8,87.63161796805741,5.85,4.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 23:15:00,8.0,0.0,0.0,7.8,87.63161796805741,5.85,4.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 23:30:00,8.0,0.0,0.0,7.8,87.63161796805741,5.85,4.1,37.978,-122.0311,America/Los_Angeles
2023-01-02 23:45:00,8.0,0.0,0.0,7.8,87.63161796805741,5.85,4.1,37.978,-122.0311,America/Los_Angeles
2023-01-03 00:00:00,8.0,0.0,0.0,6.833333333333333,92.78997174909992,5.733333333333333,3.7666666666666666,37.978,-122.0311,America/Los_Angeles
2023-01-03 00:15:00,8.0,0.0,0.0,6.833333333333333,92.78997174909992,5.733333333333333,3.7666666666666666,37.978,-122.0311,America/Los_Angeles
2023-01-03 00:30:00,8.0,0.0,0.0,6.833333333333333,92.78997174909992,5.733333333333333,3.7666666666666666,37.978,-122.0311,America/Los_Angeles
2023-01-03 00:45:00,8.0,0.0,0.0,6.833333333333333,92.78997174909992,5.733333333333333,3.7666666666666666,37.978,-122.0311,America/Los_Angeles
2023-01-03 01:00:00,8.0,0.0,0.0,5.6,92.0860587851272,4.4,6.2,37.978,-122.0311,America/Los_Angeles
2023-01-03 01:15:00,8.0,0.0,0.0,5.6,92.0860587851272,4.4,6.2,37.978,-122.0311,America/Los_Angeles
2023-01-03 01:30:00,8.0,0.0,0.0,5.6,92.0860587851272,4.4,6.2,37.978,-122.0311,America/Los_Angeles
2023-01-03 01:45:00,7.0,0.0,0.0,5.6,92.0860587851272,4.4,6.2,37.978,-122.0311,America/Los_Angeles
2023-01-03 02:00:00,7.0,0.0,0.0,5.6,92.0860587851272,4.4,4.1,37.978,-122.0311,America/Los_Angeles
2023-01-03 02:15:00,7.0,0.0,0.0,5.6,92.0860587851272,4.4,4.1,37.978,-122.0311,America/Los_Angeles
2023-01-03 02:30:00,7.0,0.0,0.0,5.6,92.0860587851272,4.4,4.1,37.978,-122.0311,America/Los_Angeles
2023-01-03 02:45:00,7.0,0.0,0.0,5.6,92.0860587851272,4.4,4.1,37.978,-122.0311,America/Los_Angeles
2023-01-03 03:00:00,7.0,0.0,0.0,5.6,92.0860587851272,4.4,3.1,37.978,-122.0311,America/Los_Angeles
2023-01-03 03:15:00,7.0,0.0,0.0,5.6,92.0860587851272,4.4,3.1,37.978,-122.0311,America/Los_Angeles
2023-01-03 03:30:00,7.0,0.0,0.0,5.6,92.0860587851272,4.4,3.1,37.978,-122.0311,America/Los_Angeles
2023-01-03 03:45:00,7.0,0.0,0.0,5.6,92.0860587851272,4.4,3.1,37.978,-122.0311,America/Los_Angeles
2023-01-03 04:00:00,7.0,0.0,0.0,5.6,92.0860587851272,4.4,3.1,37.978,-122.0311,America/Los_Angeles
2023-01-03 04:15:00,7.0,0.0,0.0,5.6,92.0860587851272,4.4,3.1,37.978,-122.0311,America/Los_Angeles
2023-01-03 04:30:00,7.0,0.0,0.0,5.6,92.0860587851272,4.4,3.1,37.978,-122.0311,America/Los_Angeles
2023-01-03 04:45:00,7.0,0.0,0.0,5.6,92.0860587851272,4.4,3.1,37.978,-122.0311,America/Los_Angeles
2023-01-03 05:00:00,7.0,0.0,0.0,5.6,95.97167379694191,5.0,2.6,37.978,-122.0311,America/Los_Angeles
