datetime,air_temp,dni,ghi,t_out,rh_out,wind_s,lat,long,time_zone
2023-01-01 00:00:00,10.0,0.0,0.0,11.5,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 00:15:00,10.0,0.0,0.0,11.5,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 00:30:00,10.0,0.0,0.0,11.5,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 00:45:00,10.0,0.0,0.0,11.5,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 01:00:00,10.0,0.0,0.0,10.9,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 01:15:00,9.0,0.0,0.0,10.9,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 01:30:00,9.0,0.0,0.0,10.9,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 01:45:00,9.0,0.0,0.0,10.9,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 02:00:00,9.0,0.0,0.0,10.6,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 02:15:00,9.0,0.0,0.0,10.6,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 02:30:00,9.0,0.0,0.0,10.6,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 02:45:00,9.0,0.0,0.0,10.6,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 03:00:00,8.0,0.0,0.0,10.2,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 03:15:00,8.0,0.0,0.0,10.2,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 03:30:00,8.0,0.0,0.0,10.2,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 03:45:00,8.0,0.0,0.0,10.2,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 04:00:00,8.0,0.0,0.0,9.3,,1.0,37.871666,-122.272781,America/Los_Angeles
2023-01-01 04:15:00,8.0,0.0,0.0,9.3,,1.0,37.871666,-122.272781,America/Los_Angeles
2023-01-01 04:30:00,8.0,0.0,0.0,9.3,,1.0,37.871666,-122.272781,America/Los_Angeles
2023-01-01 04:45:00,8.0,0.0,0.0,9.3,,1.0,37.871666,-122.272781,America/Los_Angeles
2023-01-01 05:00:00,8.0,0.0,0.0,10.5,,4.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 05:15:00,8.0,0.0,0.0,10.5,,4.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 05:30:00,8.0,0.0,0.0,10.5,,4.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 05:45:00,8.0,0.0,0.0,10.5,,4.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 06:00:00,8.0,0.0,0.0,10.0,,3.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 06:15:00,8.0,0.0,0.0,10.0,,3.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 06:30:00,8.0,0.0,0.0,10.0,,3.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 06:45:00,8.0,0.0,0.0,10.0,,3.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 07:00:00,8.0,0.0,0.0,9.6,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 07:15:00,8.0,0.0,0.0,9.6,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 07:30:00,8.0,78.0,14.0,9.6,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 07:45:00,8.0,335.0,47.0,9.6,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 08:00:00,8.0,544.0,86.0,9.3,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 08:15:00,9.0,630.0,127.0,9.3,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 08:30:00,9.0,696.0,168.0,9.3,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 08:45:00,10.0,747.0,210.0,9.3,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 09:00:00,10.0,788.0,250.0,10.4,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 09:15:00,11.0,821.0,288.0,10.4,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 09:30:00,11.0,846.0,324.0,10.4,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 09:45:00,12.0,863.0,358.0,10.4,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 10:00:00,12.0,878.0,388.0,11.5,,3.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 10:15:00,12.0,889.0,416.0,11.5,,3.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 10:30:00,13.0,900.0,441.0,11.5,,3.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 10:45:00,13.0,911.0,463.0,11.5,,3.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 11:00:00,14.0,920.0,481.0,12.2,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 11:15:00,14.0,927.0,495.0,12.2,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 11:30:00,14.0,932.0,506.0,12.2,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 11:45:00,14.0,935.0,514.0,12.2,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 12:00:00,15.0,937.0,517.0,13.3,,4.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 12:15:00,15.0,937.0,516.0,13.3,,4.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 12:30:00,15.0,934.0,512.0,13.3,,4.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 12:45:00,15.0,926.0,503.0,13.3,,4.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 13:00:00,16.0,916.0,490.0,14.5,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 13:15:00,16.0,904.0,473.0,14.5,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 13:30:00,16.0,892.0,453.0,14.5,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 13:45:00,16.0,879.0,430.0,14.5,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 14:00:00,17.0,865.0,404.0,,,5.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 14:15:00,17.0,847.0,375.0,,,5.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 14:30:00,17.0,826.0,343.0,,,5.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 14:45:00,17.0,801.0,308.0,,,5.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 15:00:00,17.0,770.0,271.0,16.1,,5.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 15:15:00,16.0,731.0,232.0,16.1,,5.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 15:30:00,16.0,683.0,191.0,16.1,,5.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 15:45:00,16.0,623.0,150.0,16.1,,5.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 16:00:00,15.0,547.0,110.0,16.1,,4.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 16:15:00,15.0,435.0,70.0,16.1,,4.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 16:30:00,14.0,180.0,33.0,16.1,,4.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 16:45:00,14.0,18.0,5.0,16.1,,4.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 17:00:00,13.0,0.0,0.0,15.6,,3.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 17:15:00,13.0,0.0,0.0,15.6,,3.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 17:30:00,13.0,0.0,0.0,15.6,,3.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 17:45:00,13.0,0.0,0.0,15.6,,3.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 18:00:00,12.0,0.0,0.0,14.3,,3.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 18:15:00,12.0,0.0,0.0,14.3,,3.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 18:30:00,11.0,0.0,0.0,14.3,,3.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 18:45:00,10.0,0.0,0.0,14.3,,3.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 19:00:00,10.0,0.0,0.0,12.9,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 19:15:00,10.0,0.0,0.0,12.9,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 19:30:00,9.0,0.0,0.0,12.9,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 19:45:00,9.0,0.0,0.0,12.9,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 20:00:00,9.0,0.0,0.0,12.2,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-01 20:15:00,9.0,0.0,0.0,12.2,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-01 20:30:00,9.0,0.0,0.0,12.2,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-01 20:45:00,8.0,0.0,0.0,12.2,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-01 21:00:00,8.0,0.0,0.0,12.4,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 21:15:00,8.0,0.0,0.0,12.4,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 21:30:00,8.0,0.0,0.0,12.4,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 21:45:00,8.0,0.0,0.0,12.4,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-01 22:00:00,8.0,0.0,0.0,11.8,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 22:15:00,8.0,0.0,0.0,11.8,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 22:30:00,8.0,0.0,0.0,11.8,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 22:45:00,8.0,0.0,0.0,11.8,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 23:00:00,8.0,0.0,0.0,11.6,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 23:15:00,8.0,0.0,0.0,11.6,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 23:30:00,9.0,0.0,0.0,11.6,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-01 23:45:00,9.0,0.0,0.0,11.6,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-02 00:00:00,10.0,0.0,0.0,11.0,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 00:15:00,10.0,0.0,0.0,11.0,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 00:30:00,10.0,0.0,0.0,11.0,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 00:45:00,9.0,0.0,0.0,11.0,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 01:00:00,9.0,0.0,0.0,10.4,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 01:15:00,9.0,0.0,0.0,10.4,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 01:30:00,8.0,0.0,0.0,10.4,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 01:45:00,8.0,0.0,0.0,10.4,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 02:00:00,7.0,0.0,0.0,9.5,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 02:15:00,7.0,0.0,0.0,9.5,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 02:30:00,7.0,0.0,0.0,9.5,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 02:45:00,7.0,0.0,0.0,9.5,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 03:00:00,7.0,0.0,0.0,9.1,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-02 03:15:00,7.0,0.0,0.0,9.1,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-02 03:30:00,7.0,0.0,0.0,9.1,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-02 03:45:00,7.0,0.0,0.0,9.1,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-02 04:00:00,6.0,0.0,0.0,9.2,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-02 04:15:00,6.0,0.0,0.0,9.2,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-02 04:30:00,6.0,0.0,0.0,9.2,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-02 04:45:00,6.0,0.0,0.0,9.2,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-02 05:00:00,6.0,0.0,0.0,9.1,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 05:15:00,6.0,0.0,0.0,9.1,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 05:30:00,6.0,0.0,0.0,9.1,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 05:45:00,6.0,0.0,0.0,9.1,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 06:00:00,6.0,0.0,0.0,8.8,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 06:15:00,6.0,0.0,0.0,8.8,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 06:30:00,6.0,0.0,0.0,8.8,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 06:45:00,6.0,0.0,0.0,8.8,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 07:00:00,6.0,0.0,0.0,8.9,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-02 07:15:00,6.0,0.0,0.0,8.9,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-02 07:30:00,6.0,0.0,9.0,8.9,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-02 07:45:00,7.0,0.0,27.0,8.9,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-02 08:00:00,7.0,0.0,46.0,8.8,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 08:15:00,7.0,0.0,54.0,8.8,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 08:30:00,7.0,0.0,64.0,8.8,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 08:45:00,7.0,0.0,78.0,8.8,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 09:00:00,7.0,0.0,76.0,8.8,,4.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 09:15:00,8.0,0.0,89.0,8.8,,4.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 09:30:00,8.0,0.0,62.0,8.8,,4.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 09:45:00,8.0,0.0,93.0,8.8,,4.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 10:00:00,8.0,0.0,147.0,9.9,,5.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 10:15:00,9.0,0.0,178.0,9.9,,5.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 10:30:00,9.0,0.0,136.0,9.9,,5.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 10:45:00,10.0,0.0,57.0,9.9,,5.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 11:00:00,10.0,0.0,111.0,10.6,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 11:15:00,10.0,0.0,55.0,10.6,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 11:30:00,10.0,0.0,38.0,10.6,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 11:45:00,10.0,0.0,95.0,10.6,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 12:00:00,10.0,0.0,165.0,10.5,,4.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 12:15:00,10.0,0.0,225.0,10.5,,4.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 12:30:00,10.0,0.0,226.0,10.5,,4.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 12:45:00,10.0,0.0,114.0,10.5,,4.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 13:00:00,10.0,0.0,61.0,11.4,,5.7,37.871666,-122.272781,America/Los_Angeles
2023-01-02 13:15:00,10.0,0.0,85.0,11.4,,5.7,37.871666,-122.272781,America/Los_Angeles
2023-01-02 13:30:00,10.0,0.0,120.0,11.4,,5.7,37.871666,-122.272781,America/Los_Angeles
2023-01-02 13:45:00,10.0,0.0,64.0,11.4,,5.7,37.871666,-122.272781,America/Los_Angeles
2023-01-02 14:00:00,10.0,0.0,62.0,10.9,,5.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 14:15:00,10.0,0.0,152.0,10.9,,5.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 14:30:00,9.0,0.0,149.0,10.9,,5.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 14:45:00,9.0,0.0,100.0,10.9,,5.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 15:00:00,9.0,0.0,104.0,10.1,,3.6,37.871666,-122.272781,America/Los_Angeles
2023-01-02 15:15:00,9.0,0.0,47.0,10.1,,3.6,37.871666,-122.272781,America/Los_Angeles
2023-01-02 15:30:00,9.0,0.0,43.0,10.1,,3.6,37.871666,-122.272781,America/Los_Angeles
2023-01-02 15:45:00,9.0,0.0,46.0,10.1,,3.6,37.871666,-122.272781,America/Los_Angeles
2023-01-02 16:00:00,9.0,0.0,40.0,9.6,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-02 16:15:00,9.0,0.0,20.0,9.6,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-02 16:30:00,9.0,7.0,22.0,9.6,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-02 16:45:00,9.0,0.0,3.0,9.6,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-02 17:00:00,9.0,0.0,0.0,9.4,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-02 17:15:00,9.0,0.0,0.0,9.4,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-02 17:30:00,9.0,0.0,0.0,9.4,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-02 17:45:00,9.0,0.0,0.0,9.4,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-02 18:00:00,9.0,0.0,0.0,8.5,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-02 18:15:00,9.0,0.0,0.0,8.5,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-02 18:30:00,9.0,0.0,0.0,8.5,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-02 18:45:00,8.0,0.0,0.0,8.5,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-02 19:00:00,9.0,0.0,0.0,7.9,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 19:15:00,9.0,0.0,0.0,7.9,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 19:30:00,9.0,0.0,0.0,7.9,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 19:45:00,9.0,0.0,0.0,7.9,,3.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 20:00:00,9.0,0.0,0.0,8.6,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 20:15:00,9.0,0.0,0.0,8.6,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 20:30:00,9.0,0.0,0.0,8.6,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 20:45:00,9.0,0.0,0.0,8.6,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-02 21:00:00,9.0,0.0,0.0,9.2,,1.0,37.871666,-122.272781,America/Los_Angeles
2023-01-02 21:15:00,9.0,0.0,0.0,9.2,,1.0,37.871666,-122.272781,America/Los_Angeles
2023-01-02 21:30:00,9.0,0.0,0.0,9.2,,1.0,37.871666,-122.272781,America/Los_Angeles
2023-01-02 21:45:00,9.0,0.0,0.0,9.2,,1.0,37.871666,-122.272781,America/Los_Angeles
2023-01-02 22:00:00,9.0,0.0,0.0,8.5,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-02 22:15:00,9.0,0.0,0.0,8.5,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-02 22:30:00,9.0,0.0,0.0,8.5,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-02 22:45:00,8.0,0.0,0.0,8.5,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-02 23:00:00,8.0,0.0,0.0,9.1,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-02 23:15:00,8.0,0.0,0.0,9.1,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-02 23:30:00,8.0,0.0,0.0,9.1,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-02 23:45:00,8.0,0.0,0.0,9.1,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-03 00:00:00,8.0,0.0,0.0,8.9,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-03 00:15:00,8.0,0.0,0.0,8.9,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-03 00:30:00,8.0,0.0,0.0,8.9,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-03 00:45:00,8.0,0.0,0.0,8.9,,2.1,37.871666,-122.272781,America/Los_Angeles
2023-01-03 01:00:00,8.0,0.0,0.0,8.9,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-03 01:15:00,8.0,0.0,0.0,8.9,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-03 01:30:00,8.0,0.0,0.0,8.9,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-03 01:45:00,7.0,0.0,0.0,8.9,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-03 02:00:00,7.0,0.0,0.0,8.2,,1.0,37.871666,-122.272781,America/Los_Angeles
2023-01-03 02:15:00,7.0,0.0,0.0,8.2,,1.0,37.871666,-122.272781,America/Los_Angeles
2023-01-03 02:30:00,7.0,0.0,0.0,8.2,,1.0,37.871666,-122.272781,America/Los_Angeles
2023-01-03 02:45:00,7.0,0.0,0.0,8.2,,1.0,37.871666,-122.272781,America/Los_Angeles
2023-01-03 03:00:00,7.0,0.0,0.0,8.1,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-03 03:15:00,7.0,0.0,0.0,8.1,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-03 03:30:00,7.0,0.0,0.0,8.1,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-03 03:45:00,7.0,0.0,0.0,8.1,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-03 04:00:00,7.0,0.0,0.0,7.6,,1.0,37.871666,-122.272781,America/Los_Angeles
2023-01-03 04:15:00,7.0,0.0,0.0,7.6,,1.0,37.871666,-122.272781,America/Los_Angeles
2023-01-03 04:30:00,7.0,0.0,0.0,7.6,,1.0,37.871666,-122.272781,America/Los_Angeles
2023-01-03 04:45:00,7.0,0.0,0.0,7.6,,1.0,37.871666,-122.272781,America/Los_Angeles
2023-01-03 05:00:00,7.0,0.0,0.0,7.7,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-03 05:15:00,7.0,0.0,0.0,7.7,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-03 05:30:00,7.0,0.0,0.0,7.7,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-03 05:45:00,7.0,0.0,0.0,7.7,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-03 06:00:00,7.0,0.0,0.0,7.8,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-03 06:15:00,7.0,0.0,0.0,7.8,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-03 06:30:00,7.0,0.0,0.0,7.8,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-03 06:45:00,7.0,0.0,0.0,7.8,,1.5,37.871666,-122.272781,America/Los_Angeles
2023-01-03 07:00:00,7.0,0.0,0.0,8.0,,0.5,37.871666,-122.272781,America/Los_Angeles
2023-01-03 07:15:00,7.0,0.0,0.0,8.0,,0.5,37.871666,-122.272781,America/Los_Angeles
2023-01-03 07:30:00,7.0,0.0,6.0,8.0,,0.5,37.871666,-122.272781,America/Los_Angeles
2023-01-03 07:45:00,7.0,0.0,25.0,8.0,,0.5,37.871666,-122.272781,America/Los_Angeles
2023-01-03 08:00:00,7.0,25.0,53.0,8.1,,0.0,37.871666,-122.272781,America/Los_Angeles
2023-01-03 08:15:00,8.0,51.0,81.0,8.1,,0.0,37.871666,-122.272781,America/Los_Angeles
2023-01-03 08:30:00,8.0,54.0,108.0,8.1,,0.0,37.871666,-122.272781,America/Los_Angeles
2023-01-03 08:45:00,8.0,245.0,157.0,8.1,,0.0,37.871666,-122.272781,America/Los_Angeles
2023-01-03 09:00:00,8.0,309.0,192.0,8.6,,0.0,37.871666,-122.272781,America/Los_Angeles
2023-01-03 09:15:00,8.0,281.0,216.0,8.6,,0.0,37.871666,-122.272781,America/Los_Angeles
2023-01-03 09:30:00,8.0,343.0,251.0,8.6,,0.0,37.871666,-122.272781,America/Los_Angeles
2023-01-03 09:45:00,9.0,336.0,274.0,8.6,,0.0,37.871666,-122.272781,America/Los_Angeles
2023-01-03 10:00:00,9.0,213.0,274.0,9.6,,0.0,37.871666,-122.272781,America/Los_Angeles
2023-01-03 10:15:00,9.0,250.0,301.0,9.6,,0.0,37.871666,-122.272781,America/Los_Angeles
2023-01-03 10:30:00,9.0,273.0,322.0,9.6,,0.0,37.871666,-122.272781,America/Los_Angeles
2023-01-03 10:45:00,9.0,244.0,330.0,9.6,,0.0,37.871666,-122.272781,America/Los_Angeles
2023-01-03 11:00:00,9.0,292.0,354.0,10.0,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-03 11:15:00,10.0,242.0,352.0,10.0,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-03 11:30:00,10.0,285.0,369.0,10.0,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-03 11:45:00,10.0,273.0,370.0,10.0,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-03 12:00:00,10.0,212.0,357.0,10.5,,1.0,37.871666,-122.272781,America/Los_Angeles
2023-01-03 12:15:00,10.0,392.0,399.0,10.5,,1.0,37.871666,-122.272781,America/Los_Angeles
2023-01-03 12:30:00,11.0,423.0,402.0,10.5,,1.0,37.871666,-122.272781,America/Los_Angeles
2023-01-03 12:45:00,11.0,402.0,391.0,10.5,,1.0,37.871666,-122.272781,America/Los_Angeles
2023-01-03 13:00:00,11.0,139.0,320.0,10.6,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-03 13:15:00,11.0,42.0,284.0,10.6,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-03 13:30:00,11.0,214.0,316.0,10.6,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-03 13:45:00,11.0,0.0,234.0,10.6,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-03 14:00:00,11.0,0.0,196.0,11.0,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-03 14:15:00,11.0,0.0,204.0,11.0,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-03 14:30:00,11.0,20.0,196.0,11.0,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-03 14:45:00,11.0,0.0,166.0,11.0,,2.6,37.871666,-122.272781,America/Los_Angeles
2023-01-03 15:00:00,11.0,2.0,142.0,10.7,,3.6,37.871666,-122.272781,America/Los_Angeles
2023-01-03 15:15:00,11.0,0.0,120.0,10.7,,3.6,37.871666,-122.272781,America/Los_Angeles
