datetime,SDH.CHW1.CHP3_CT,SDH.CHW2.CHP4_CT,SDH.CHW2.CHP5_CT,SDH.SCHWP1_VFD:CURRENT,SDH.SCHWP2_VFD:CURRENT,SDH.SCHWP1_VFD:POWER,SDH.SCHWP2_VFD:POWER,SDH.CHW1.CWP2_CT,SDH.CHW1.CWP4_CT,SDH.CHW2.CWP5_CT,SDH.CHW2.CWP6_CT,SDH.AH1A.SF_VFD:CURRENT,SDH.AH1B.SF_VFD:CURRENT,SDH.AH2A.RF_VFD:CURRENT,SDH.AH2B.SF_VFD:CURRENT,SDH.AH1A.SF_VFD:POWER,SDH.AH1B.SF_VFD:POWER,SDH.AH2A.RF_VFD:POWER,SDH.AH2B.SF_VFD:POWER
2023-10-31 11:04:32,0.02624797821044922,3.0637483596801762,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.764991760253906,0.01312398910522461,1.2899980545043943,50.099998474121094,48.5,0.0,39.099998474121094,30.899999618530273,31.399999618530273,0.0,11.399999618530273
2023-10-31 11:14:32,0.02624797821044922,3.0562477111816406,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.329978942871094,0.01312398910522461,1.2843732833862305,50.19999694824219,48.39999771118164,0.0,39.79999923706055,31.899999618530273,32.0,0.0,11.799999237060547
2023-10-31 11:24:33,0.02624797821044922,3.0899982452392583,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.44998168945313,0.01312398910522461,1.2843732833862305,49.89999771118164,48.599998474121094,0.0,40.0,31.10000038146973,31.19999885559082,0.0,11.399999618530273
2023-10-31 11:34:33,0.02624797821044922,3.0524978637695312,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.38247680664063,0.01312398910522461,1.2787485122680664,48.599998474121094,48.39999771118164,0.0,39.5,31.399999618530273,31.19999885559082,0.0,11.59999942779541
2023-10-31 11:44:33,0.02624797821044922,3.0787477493286133,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.38247680664063,0.01312398910522461,1.2881231307983398,49.69999694824219,47.0,0.0,39.69999694824219,31.79999923706055,31.79999923706055,0.0,11.299999237060547
2023-10-31 11:54:35,0.02624797821044922,3.0656223297119136,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.52497863769531,0.01312398910522461,1.2881231307983398,49.5,47.39999771118164,0.0,39.099998474121094,31.19999885559082,31.29999923706055,0.0,11.899999618530273
2023-10-31 12:04:36,0.02624797821044922,3.0562477111816406,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.59998321533203,0.01312398910522461,1.2768735885620115,50.29999923706055,49.39999771118164,0.0,40.0,32.09999847412109,32.299999237060554,0.0,12.199999809265135
2023-10-31 12:14:36,0.02624797821044922,3.0862483978271484,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.41248321533203,0.01312398910522461,1.2787485122680664,48.5,48.89999771118164,0.0,40.39999771118164,31.5,31.5,0.0,12.0
2023-10-31 12:24:36,0.02624797821044922,3.0524978637695312,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.644981384277344,0.01312398910522461,1.2862491607666016,48.0,48.79999923706055,0.0,40.5,32.5,32.39999771118164,0.0,12.5
2023-10-31 12:34:36,0.02624797821044922,3.06937313079834,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.45748901367188,0.01312398910522461,1.2824974060058594,49.79999923706055,48.599998474121094,0.0,39.0,31.899999618530273,31.79999923706055,0.0,11.199999809265137
2023-10-31 12:44:37,0.02624797821044922,3.0899982452392583,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.46498107910156,0.01312398910522461,1.2824974060058594,49.29999923706055,48.89999771118164,0.0,39.69999694824219,31.60000038146973,31.60000038146973,0.0,11.399999618530273
2023-10-31 12:54:38,0.02624797821044922,3.0487489700317383,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.56248474121094,0.01312398910522461,1.2787485122680664,50.29999923706055,47.5,0.0,40.599998474121094,31.79999923706055,31.60000038146973,0.0,11.699999809265135
2023-10-31 13:04:37,0.03374767303466797,3.0599985122680664,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.569984436035156,0.01312398910522461,1.274998664855957,50.0,47.69999694824219,0.0,40.29999923706055,31.899999618530273,31.899999618530273,0.0,12.0
2023-10-31 13:14:38,0.03374767303466797,3.076873779296875,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.57747650146485,0.01312398910522461,1.274998664855957,48.5,47.69999694824219,0.0,39.599998474121094,31.79999923706055,31.29999923706055,0.0,12.0
2023-10-31 13:24:39,0.03374767303466797,3.0524978637695312,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.59998321533203,0.01312398910522461,1.2824974060058594,48.69999694824219,48.79999923706055,0.0,39.79999923706055,31.69999885559082,31.60000038146973,0.0,12.09999942779541
2023-10-31 13:34:39,0.03374767303466797,3.088123321533203,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.23998260498047,0.01312398910522461,1.2787485122680664,49.19999694824219,49.099998474121094,0.0,39.69999694824219,32.699996948242195,32.299999237060554,0.0,12.800000190734865
2023-10-31 13:44:39,0.03374767303466797,3.0487489700317383,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.68247985839844,0.01312398910522461,1.2768735885620115,49.29999923706055,48.099998474121094,0.0,41.099998474121094,32.09999847412109,31.899999618530273,0.0,11.899999618530273
2023-10-31 13:54:39,0.03374767303466797,3.0749988555908203,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.66748809814453,0.01312398910522461,1.2843732833862305,50.29999923706055,48.099998474121094,0.0,40.39999771118164,32.799999237060554,32.39999771118164,0.0,12.299999237060547
2023-10-31 14:04:41,0.03374767303466797,3.0862483978271484,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.62248229980469,0.01312398910522461,1.2843732833862305,48.89999771118164,48.599998474121094,0.0,40.5,32.39999771118164,32.09999847412109,0.0,11.199999809265137
2023-10-31 14:14:41,0.03374767303466797,3.039372444152832,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.70498657226562,0.01312398910522461,1.2731237411499023,49.29999923706055,49.0,0.0,39.69999694824219,32.0,32.0,0.0,12.399999618530273
2023-10-31 14:24:42,0.03374767303466797,3.0749988555908203,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.38998413085938,0.01312398910522461,1.274998664855957,49.79999923706055,48.89999771118164,0.0,40.0,32.0,31.79999923706055,0.0,11.699999809265135
2023-10-31 14:34:42,0.03374767303466797,3.0562477111816406,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.60749053955078,0.01312398910522461,1.274998664855957,48.0,49.099998474121094,0.0,39.599998474121094,31.399999618530273,31.899999618530273,0.0,12.5
2023-10-31 14:44:43,0.03374767303466797,3.0524978637695312,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.41997528076172,0.01312398910522461,1.2843732833862305,49.599998474121094,47.79999923706055,0.0,40.5,31.60000038146973,31.69999885559082,0.0,12.399999618530273
2023-10-31 14:54:44,0.03374767303466797,3.088123321533203,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.37498474121094,0.01312398910522461,1.2824974060058594,49.5,48.599998474121094,0.0,39.5,31.899999618530273,31.399999618530273,0.0,13.300000190734865
2023-10-31 15:04:44,0.03374767303466797,3.0543727874755864,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.5849838256836,0.01312398910522461,1.2787485122680664,49.19999694824219,48.69999694824219,0.0,40.29999923706055,32.59999847412109,32.5,0.0,13.800000190734865
2023-10-31 15:14:45,0.03374767303466797,3.0731229782104488,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.43498229980469,0.01312398910522461,1.2768735885620115,48.5,47.89999771118164,0.0,40.89999771118164,32.5,32.199996948242195,0.0,13.300000190734865
2023-10-31 15:24:46,0.03374767303466797,3.0562477111816406,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.74248504638672,0.01312398910522461,1.2787485122680664,49.39999771118164,48.19999694824219,0.0,39.79999923706055,31.79999923706055,32.0,0.0,13.399999618530273
2023-10-31 15:34:47,0.03374767303466797,3.041248321533203,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.67498016357422,0.01312398910522461,1.2768735885620115,48.099998474121094,48.89999771118164,0.0,40.099998474121094,32.199996948242195,31.899999618530273,0.0,13.399999618530273
2023-10-31 15:44:48,0.03374767303466797,3.0731229782104488,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.62248229980469,0.01312398910522461,1.2768735885620115,49.39999771118164,47.79999923706055,0.0,39.599998474121094,31.79999923706055,31.69999885559082,0.0,13.800000190734865
2023-10-31 15:54:49,0.03374767303466797,3.0374984741210938,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.22498321533203,0.01312398910522461,1.2787485122680664,49.0,47.0,0.0,39.89999771118164,32.09999847412109,32.09999847412109,0.0,13.5
2023-10-31 16:04:50,0.03374767303466797,3.0656223297119136,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.60749053955078,0.01312398910522461,1.2787485122680664,49.69999694824219,48.099998474121094,0.0,40.89999771118164,31.899999618530273,31.899999618530273,0.0,13.899999618530273
2023-10-31 16:14:50,0.03374767303466797,3.0824975967407227,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.45748901367188,0.01312398910522461,1.2787485122680664,49.69999694824219,48.5,0.0,40.099998474121094,31.899999618530273,31.69999885559082,0.0,14.0
2023-10-31 16:24:51,0.03374767303466797,3.0449981689453125,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.322486877441406,0.01312398910522461,1.2787485122680664,50.5,49.39999771118164,0.0,40.69999694824219,32.0,31.899999618530273,0.0,13.800000190734865
2023-10-31 16:34:52,0.03374767303466797,3.0543727874755864,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.37498474121094,0.01312398910522461,1.2712488174438477,49.69999694824219,48.099998474121094,0.0,40.099998474121094,32.39999771118164,32.0,0.0,13.09999942779541
2023-10-31 16:44:51,0.03374767303466797,3.0824975967407227,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.5849838256836,0.01312398910522461,1.2693729400634766,50.29999923706055,48.19999694824219,0.0,40.5,32.5,32.0,0.0,14.0
2023-10-31 16:54:53,0.03374767303466797,3.041248321533203,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.329978942871094,0.01312398910522461,1.2731237411499023,49.099998474121094,48.0,0.0,40.0,32.39999771118164,32.5,0.0,13.59999942779541
2023-10-31 17:04:53,0.03374767303466797,3.0562477111816406,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.44998168945313,0.01312398910522461,1.274998664855957,50.39999771118164,48.39999771118164,0.0,40.69999694824219,32.0,32.699996948242195,0.0,13.199999809265135
2023-10-31 17:14:53,0.03374767303466797,3.039372444152832,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.53248596191406,0.01312398910522461,1.2787485122680664,49.29999923706055,49.0,0.0,39.79999923706055,32.799999237060554,32.299999237060554,0.0,13.59999942779541
2023-10-31 17:24:54,0.03374767303466797,3.058123588562012,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.509986877441406,0.01312398910522461,1.2824974060058594,49.0,49.099998474121094,0.0,40.39999771118164,32.199996948242195,31.60000038146973,0.0,13.399999618530273
2023-10-31 17:34:55,0.03374767303466797,3.080622673034668,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.322486877441406,0.01312398910522461,1.274998664855957,49.599998474121094,47.39999771118164,0.0,40.599998474121094,32.5,32.299999237060554,0.0,13.199999809265135
2023-10-31 17:44:55,0.03374767303466797,3.033747673034668,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.27748107910156,0.01312398910522461,1.2712488174438477,49.79999923706055,48.19999694824219,0.0,38.5,32.0,32.199996948242195,0.0,11.899999618530273
2023-10-31 17:54:57,0.03374767303466797,3.0543727874755864,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.502479553222656,0.01312398910522461,1.274998664855957,49.39999771118164,49.79999923706055,0.0,39.89999771118164,32.299999237060554,31.69999885559082,0.0,12.800000190734865
2023-10-31 18:04:56,0.03374767303466797,3.0843734741210938,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.337486267089844,0.01312398910522461,1.2731237411499023,50.599998474121094,48.69999694824219,0.0,39.599998474121094,32.199996948242195,32.0,0.0,12.59999942779541
2023-10-31 18:14:57,0.03374767303466797,3.050623893737793,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.41997528076172,0.01312398910522461,1.2768735885620115,48.5,48.19999694824219,0.0,39.0,32.199996948242195,32.39999771118164,0.0,12.59999942779541
2023-10-31 18:24:57,0.03374767303466797,3.0599985122680664,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.337486267089844,0.01312398910522461,1.274998664855957,50.0,48.69999694824219,0.0,40.0,32.39999771118164,31.899999618530273,0.0,12.399999618530273
2023-10-31 18:34:57,0.03374767303466797,3.0843734741210938,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.38247680664063,0.01312398910522461,1.2768735885620115,49.099998474121094,48.69999694824219,0.0,40.69999694824219,32.39999771118164,32.199996948242195,0.0,12.699999809265135
2023-10-31 18:44:58,0.03374767303466797,3.039372444152832,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.13497924804688,0.01312398910522461,1.2787485122680664,49.39999771118164,48.29999923706055,0.0,39.19999694824219,32.799999237060554,32.59999847412109,0.0,12.800000190734865
2023-10-31 18:54:59,0.03374767303466797,3.0824975967407227,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.074989318847656,0.01312398910522461,1.2843732833862305,49.39999771118164,48.39999771118164,0.0,39.099998474121094,34.59999847412109,34.699996948242195,0.0,12.699999809265135
2023-10-31 19:04:59,0.03374767303466797,3.0562477111816406,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.17998504638672,0.01312398910522461,1.2824974060058594,49.79999923706055,49.599998474121094,0.0,39.29999923706055,31.899999618530273,32.0,0.0,13.199999809265135
2023-10-31 19:15:00,0.03374767303466797,3.067498207092285,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.34497833251953,0.01312398910522461,1.2899980545043943,48.89999771118164,47.79999923706055,0.0,39.599998474121094,31.79999923706055,31.60000038146973,0.0,12.399999618530273
2023-10-31 19:25:00,0.03374767303466797,3.088123321533203,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.337486267089844,0.01312398910522461,1.2843732833862305,49.5,49.29999923706055,0.0,38.89999771118164,32.09999847412109,31.69999885559082,0.0,12.5
2023-10-31 19:35:00,0.03374767303466797,3.0449981689453125,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.018746376037597656,63.322486877441406,0.01312398910522461,1.2843732833862305,49.29999923706055,48.39999771118164,0.0,39.79999923706055,31.60000038146973,31.69999885559082,0.0,11.699999809265135
2023-10-31 19:45:00,0.03374767303466797,3.088123321533203,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.15747833251953,0.01312398910522461,1.2862491607666016,48.5,48.599998474121094,0.0,39.79999923706055,31.399999618530273,31.399999618530273,0.0,10.399999618530273
2023-10-31 19:55:01,0.03374767303466797,3.0731229782104488,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.30747985839844,0.01312398910522461,1.2824974060058594,49.29999923706055,48.599998474121094,0.0,39.29999923706055,31.899999618530273,32.0,0.0,11.199999809265137
2023-10-31 20:05:02,0.03374767303466797,3.0656223297119136,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.23248291015625,0.01312398910522461,1.2862491607666016,49.5,48.19999694824219,0.0,38.5,31.79999923706055,31.69999885559082,0.0,10.59999942779541
2023-10-31 20:15:02,0.03374767303466797,3.103123664855957,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.13497924804688,0.01312398910522461,1.2918729782104492,48.69999694824219,48.69999694824219,0.0,38.599998474121094,31.69999885559082,32.0,0.0,10.59999942779541
2023-10-31 20:25:04,0.03374767303466797,3.0749988555908203,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.18748474121094,0.01312398910522461,1.2862491607666016,48.0,48.89999771118164,0.0,38.599998474121094,31.29999923706055,31.60000038146973,0.0,10.899999618530273
2023-10-31 20:35:03,0.03374767303466797,3.0637483596801762,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.074989318847656,0.01312398910522461,1.2881231307983398,49.599998474121094,48.0,0.0,39.29999923706055,31.19999885559082,32.09999847412109,0.0,11.0
2023-10-31 20:45:04,0.03374767303466797,3.0993728637695312,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.11997985839844,0.01312398910522461,1.2899980545043943,48.69999694824219,49.099998474121094,0.0,38.79999923706055,32.09999847412109,31.399999618530273,0.0,10.399999618530273
2023-10-31 20:55:05,0.03374767303466797,3.0599985122680664,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.18748474121094,0.01312398910522461,1.2843732833862305,49.79999923706055,48.39999771118164,0.0,39.599998474121094,31.5,31.60000038146973,0.0,10.299999237060547
2023-10-31 21:05:05,0.03374767303466797,3.0637483596801762,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.05998229980469,0.01312398910522461,1.2862491607666016,48.89999771118164,48.39999771118164,0.0,38.79999923706055,32.299999237060554,32.299999237060554,0.0,10.699999809265137
2023-10-31 21:15:06,0.03374767303466797,3.103123664855957,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.074989318847656,0.01312398910522461,1.2881231307983398,48.5,48.19999694824219,0.0,38.89999771118164,31.10000038146973,31.10000038146973,0.0,10.399999618530273
2023-10-31 21:25:06,0.03374767303466797,3.0599985122680664,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.18748474121094,0.01312398910522461,1.2862491607666016,50.099998474121094,48.39999771118164,0.0,38.69999694824219,31.19999885559082,30.899999618530273,0.0,10.799999237060547
2023-10-31 21:35:06,0.03374767303466797,3.1012487411499023,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.14248657226562,0.01312398910522461,1.295623779296875,50.19999694824219,48.5,0.0,38.5,32.0,31.69999885559082,0.0,10.399999618530273
2023-10-31 21:45:06,0.02624797821044922,3.067498207092285,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,62.85748291015625,0.01312398910522461,1.2918729782104492,49.5,49.39999771118164,0.0,38.39999771118164,31.29999923706055,30.79999923706055,0.0,10.299999237060547
2023-10-31 21:55:07,0.03374767303466797,3.0749988555908203,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.13497924804688,0.01312398910522461,1.2899980545043943,50.5,47.79999923706055,0.0,38.79999923706055,31.10000038146973,30.79999923706055,0.0,10.399999618530273
2023-10-31 22:05:07,0.02624797821044922,3.1124982833862305,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.04498291015625,0.01312398910522461,1.2899980545043943,49.69999694824219,48.19999694824219,0.0,38.69999694824219,32.299999237060554,32.39999771118164,0.0,10.59999942779541
2023-10-31 22:15:07,0.02624797821044922,3.067498207092285,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.10498809814453,0.01312398910522461,1.2899980545043943,49.29999923706055,48.79999923706055,0.0,39.79999923706055,31.69999885559082,31.19999885559082,0.0,11.0
2023-10-31 22:25:09,0.02624797821044922,3.10687255859375,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.14248657226562,0.01312398910522461,1.295623779296875,49.5,48.69999694824219,0.0,39.69999694824219,31.10000038146973,31.0,0.0,10.299999237060547
2023-10-31 22:35:09,0.03374767303466797,3.0749988555908203,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.14248657226562,0.01312398910522461,1.2918729782104492,49.39999771118164,47.29999923706055,0.0,39.69999694824219,31.19999885559082,31.29999923706055,0.0,10.59999942779541
2023-10-31 22:45:10,0.02624797821044922,3.088123321533203,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.20997619628906,0.01312398910522461,1.2918729782104492,49.39999771118164,48.599998474121094,0.0,39.39999771118164,31.29999923706055,31.19999885559082,0.0,11.0
2023-10-31 22:55:11,0.02624797821044922,3.1124982833862305,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.16498565673828,0.01312398910522461,1.295623779296875,49.89999771118164,49.39999771118164,0.0,39.89999771118164,31.29999923706055,31.10000038146973,0.0,10.699999809265137
2023-10-31 23:05:12,0.03374767303466797,3.0749988555908203,0.02062368392944336,0.0,11.299999237060547,0.1340000033378601,6.565999984741211,0.011246681213378906,63.18748474121094,0.01312398910522461,1.2918729782104492,51.39999771118164,47.89999771118164,0.0,38.39999771118164,31.399999618530273,31.5,0.0,10.5
